pokemon,move,learn_method,level_learned_at
riolu,mega-kick,machine,0
riolu,headbutt,tutor,0
riolu,take-down,machine,0
riolu,bite,egg,0
riolu,roar,machine,0
riolu,low-kick,machine,0
riolu,counter,level-up,12
riolu,strength,machine,0
riolu,earthquake,machine,0
riolu,dig,machine,0
riolu,toxic,machine,0
riolu,agility,machine,0
riolu,quick-attack,level-up,1
riolu,screech,level-up,28
riolu,double-team,machine,0
riolu,swift,machine,0
riolu,high-jump-kick,egg,0
riolu,rest,machine,0
riolu,rock-slide,machine,0
riolu,substitute,machine,0
riolu,mind-reader,egg,0
riolu,snore,machine,0
riolu,reversal,machine,0
riolu,protect,machine,0
riolu,mud-slap,tutor,0
riolu,foresight,level-up,1
riolu,detect,egg,0
riolu,endure,machine,0
riolu,swagger,machine,0
riolu,fury-cutter,tutor,0
riolu,attract,machine,0
riolu,sleep-talk,machine,0
riolu,return,machine,0
riolu,frustration,machine,0
riolu,iron-tail,machine,0
riolu,metal-claw,machine,0
riolu,hidden-power,machine,0
riolu,cross-chop,egg,0
riolu,rain-dance,machine,0
riolu,sunny-day,machine,0
riolu,crunch,machine,0
riolu,psych-up,machine,0
riolu,rock-smash,level-up,20
riolu,facade,machine,0
riolu,focus-punch,machine,0
riolu,follow-me,egg,0
riolu,helping-hand,machine,0
riolu,role-play,tutor,0
riolu,revenge,machine,0
riolu,brick-break,machine,0
riolu,secret-power,machine,0
riolu,blaze-kick,egg,0
riolu,meteor-mash,egg,0
riolu,rock-tomb,machine,0
riolu,sky-uppercut,egg,0
riolu,aerial-ace,machine,0
riolu,iron-defense,level-up,15
riolu,howl,egg,0
riolu,bulk-up,machine,0
riolu,natural-gift,machine,0
riolu,feint,level-up,4
riolu,close-combat,machine,0
riolu,payback,machine,0
riolu,fling,machine,0
riolu,copycat,level-up,48
riolu,magnet-rise,tutor,0
riolu,force-palm,level-up,36
riolu,aura-sphere,level-up,21
riolu,poison-jab,machine,0
riolu,drain-punch,machine,0
riolu,vacuum-wave,machine,0
riolu,focus-blast,machine,0
riolu,nasty-plot,machine,0
riolu,bullet-punch,egg,0
riolu,shadow-claw,machine,0
riolu,zen-headbutt,machine,0
riolu,captivate,machine,0
riolu,low-sweep,machine,0
riolu,round,machine,0
riolu,quick-guard,level-up,32
riolu,circle-throw,egg,0
riolu,retaliate,machine,0
riolu,final-gambit,level-up,52
riolu,bulldoze,machine,0
riolu,work-up,level-up,16
riolu,dual-chop,tutor,0
riolu,confide,machine,0
riolu,power-up-punch,machine,0
riolu,laser-focus,tutor,0
riolu,coaching,machine,0
riolu,tera-blast,machine,0
riolu,trailblaze,machine,0
riolu,upper-hand,machine,0
lucario,mega-punch,machine,0
lucario,ice-punch,train,0
lucario,thunder-punch,train,0
lucario,swords-dance,train,0
lucario,mega-kick,train,0
lucario,headbutt,tutor,0
lucario,body-slam,train,0
lucario,take-down,machine,0
lucario,bite,train,0
lucario,roar,train,0
lucario,hyper-beam,train,0
lucario,low-kick,train,0
lucario,counter,train,0
lucario,strength,machine,0
lucario,earthquake,train,0
lucario,dig,train,0
lucario,toxic,machine,0
lucario,psychic,train,0
lucario,agility,train,0
lucario,quick-attack,train,0
lucario,screech,train,0
lucario,double-team,machine,0
lucario,focus-energy,train,0
lucario,metronome,machine,0
lucario,swift,machine,0
lucario,high-jump-kick,train,0
lucario,rest,train,0
lucario,rock-slide,train,0
lucario,substitute,train,0
lucario,snore,train,0
lucario,reversal,train,0
lucario,protect,train,0
lucario,mach-punch,level-up,19
lucario,scary-face,train,0
lucario,mud-slap,tutor,0
lucario,foresight,level-up,1
lucario,detect,train,0
lucario,bone-rush,train,0
lucario,endure,train,0
lucario,swagger,machine,0
lucario,fury-cutter,tutor,0
lucario,attract,machine,0
lucario,sleep-talk,train,0
lucario,return,machine,0
lucario,frustration,machine,0
lucario,iron-tail,train,0
lucario,metal-claw,machine,0
lucario,hidden-power,machine,0
lucario,cross-chop,train,0
lucario,rain-dance,train,0
lucario,sunny-day,train,0
lucario,crunch,train,0
lucario,psych-up,train,0
lucario,extreme-speed,train,0
lucario,shadow-ball,train,0
lucario,rock-smash,level-up,1
lucario,facade,train,0
lucario,focus-punch,train,0
lucario,helping-hand,train,0
lucario,role-play,tutor,0
lucario,revenge,machine,0
lucario,brick-break,train,0
lucario,secret-power,machine,0
lucario,blaze-kick,train,0
lucario,meteor-mash,train,0
lucario,rock-tomb,train,0
lucario,metal-sound,train,0
lucario,aerial-ace,train,0
lucario,iron-defense,train,0
lucario,howl,train,0
lucario,bulk-up,train,0
lucario,calm-mind,train,0
lucario,water-pulse,train,0
lucario,natural-gift,machine,0
lucario,feint,train,0
lucario,close-combat,train,0
lucario,payback,train,0
lucario,fling,train,0
lucario,me-first,level-up,37
lucario,copycat,train,0
lucario,magnet-rise,tutor,0
lucario,force-palm,level-up,20
lucario,aura-sphere,train,0
lucario,poison-jab,train,0
lucario,dark-pulse,train,0
lucario,dragon-pulse,train,0
lucario,drain-punch,train,0
lucario,vacuum-wave,train,0
lucario,focus-blast,train,0
lucario,giga-impact,train,0
lucario,nasty-plot,train,0
lucario,bullet-punch,train,0
lucario,shadow-claw,train,0
lucario,zen-headbutt,train,0
lucario,flash-cannon,train,0
lucario,rock-climb,machine,0
lucario,stone-edge,train,0
lucario,captivate,machine,0
lucario,hone-claws,machine,0
lucario,low-sweep,train,0
lucario,round,train,0
lucario,quick-guard,train,0
lucario,heal-pulse,train,0
lucario,circle-throw,train,0
lucario,retaliate,machine,0
lucario,final-gambit,train,0
lucario,bulldoze,train,0
lucario,work-up,level-up,16
lucario,dual-chop,tutor,0
lucario,confide,machine,0
lucario,power-up-punch,level-up,20
lucario,laser-focus,level-up,16
lucario,life-dew,train,0
lucario,steel-beam,train,0
lucario,terrain-pulse,train,0
lucario,coaching,train,0
lucario,tera-blast,machine,0
lucario,trailblaze,train,0
lucario,upper-hand,train,0
hippopotas,whirlwind,egg,0
hippopotas,sand-attack,level-up,1
hippopotas,headbutt,tutor,0
hippopotas,tackle,level-up,1
hippopotas,body-slam,machine,0
hippopotas,take-down,machine,0
hippopotas,double-edge,machine,0
hippopotas,bite,level-up,4
hippopotas,roar,machine,0
hippopotas,strength,machine,0
hippopotas,earthquake,machine,0
hippopotas,fissure,level-up,48
hippopotas,dig,machine,0
hippopotas,toxic,machine,0
hippopotas,double-team,machine,0
hippopotas,amnesia,machine,0
hippopotas,rest,machine,0
hippopotas,rock-slide,machine,0
hippopotas,substitute,machine,0
hippopotas,snore,machine,0
hippopotas,curse,machine,0
hippopotas,protect,machine,0
hippopotas,mud-slap,machine,0
hippopotas,sandstorm,machine,0
hippopotas,endure,machine,0
hippopotas,swagger,machine,0
hippopotas,attract,machine,0
hippopotas,sleep-talk,machine,0
hippopotas,return,machine,0
hippopotas,frustration,machine,0
hippopotas,iron-tail,machine,0
hippopotas,hidden-power,machine,0
hippopotas,sunny-day,machine,0
hippopotas,crunch,machine,0
hippopotas,rock-smash,machine,0
hippopotas,stockpile,egg,0
hippopotas,spit-up,egg,0
hippopotas,swallow,egg,0
hippopotas,facade,machine,0
hippopotas,helping-hand,machine,0
hippopotas,superpower,machine,0
hippopotas,revenge,egg,0
hippopotas,yawn,level-up,8
hippopotas,secret-power,machine,0
hippopotas,slack-off,level-up,52
hippopotas,weather-ball,machine,0
hippopotas,rock-tomb,machine,0
hippopotas,sand-tomb,machine,0
hippopotas,muddy-water,machine,0
hippopotas,mud-shot,machine,0
hippopotas,water-pulse,machine,0
hippopotas,natural-gift,machine,0
hippopotas,earth-power,machine,0
hippopotas,thunder-fang,machine,0
hippopotas,ice-fang,machine,0
hippopotas,fire-fang,machine,0
hippopotas,mud-bomb,level-up,18
hippopotas,stone-edge,machine,0
hippopotas,captivate,machine,0
hippopotas,stealth-rock,machine,0
hippopotas,round,machine,0
hippopotas,bulldoze,machine,0
hippopotas,confide,machine,0
hippopotas,high-horsepower,machine,0
hippopotas,stomping-tantrum,machine,0
hippopotas,body-press,machine,0
hippopotas,scorching-sands,machine,0
hippopotas,tera-blast,machine,0
hippowdon,whirlwind,train,0
hippowdon,sand-attack,level-up,1
hippowdon,headbutt,tutor,0
hippowdon,tackle,level-up,1
hippowdon,body-slam,train,0
hippowdon,take-down,machine,0
hippowdon,double-edge,train,0
hippowdon,bite,train,0
hippowdon,roar,train,0
hippowdon,hyper-beam,train,0
hippowdon,strength,machine,0
hippowdon,earthquake,train,0
hippowdon,fissure,train,0
hippowdon,dig,train,0
hippowdon,toxic,machine,0
hippowdon,double-team,machine,0
hippowdon,amnesia,train,0
hippowdon,rest,train,0
hippowdon,rock-slide,train,0
hippowdon,substitute,train,0
hippowdon,snore,train,0
hippowdon,curse,train,0
hippowdon,protect,train,0
hippowdon,mud-slap,train,0
hippowdon,sandstorm,train,0
hippowdon,endure,train,0
hippowdon,swagger,machine,0
hippowdon,attract,machine,0
hippowdon,sleep-talk,train,0
hippowdon,return,machine,0
hippowdon,frustration,machine,0
hippowdon,iron-tail,machine,0
hippowdon,hidden-power,machine,0
hippowdon,sunny-day,train,0
hippowdon,crunch,train,0
hippowdon,rock-smash,machine,0
hippowdon,stockpile,train,0
hippowdon,spit-up,train,0
hippowdon,swallow,train,0
hippowdon,facade,train,0
hippowdon,helping-hand,train,0
hippowdon,superpower,train,0
hippowdon,revenge,machine,0
hippowdon,yawn,train,0
hippowdon,secret-power,machine,0
hippowdon,slack-off,train,0
hippowdon,hyper-voice,train,0
hippowdon,weather-ball,machine,0
hippowdon,rock-tomb,train,0
hippowdon,sand-tomb,train,0
hippowdon,muddy-water,train,0
hippowdon,mud-shot,train,0
hippowdon,water-pulse,machine,0
hippowdon,natural-gift,machine,0
hippowdon,earth-power,train,0
hippowdon,giga-impact,train,0
hippowdon,thunder-fang,train,0
hippowdon,ice-fang,train,0
hippowdon,fire-fang,train,0
hippowdon,mud-bomb,level-up,18
hippowdon,iron-head,train,0
hippowdon,stone-edge,train,0
hippowdon,captivate,machine,0
hippowdon,stealth-rock,train,0
hippowdon,heavy-slam,train,0
hippowdon,round,train,0
hippowdon,bulldoze,train,0
hippowdon,confide,machine,0
hippowdon,high-horsepower,train,0
hippowdon,stomping-tantrum,train,0
hippowdon,body-press,train,0
hippowdon,scorching-sands,train,0
hippowdon,tera-blast,machine,0
hippowdon,hard-press,train,0
skorupi,swords-dance,level-up,25
skorupi,cut,machine,0
skorupi,whirlwind,egg,0
skorupi,sand-attack,egg,0
skorupi,headbutt,tutor,0
skorupi,poison-sting,level-up,1
skorupi,twineedle,egg,0
skorupi,pin-missile,level-up,30
skorupi,leer,level-up,1
skorupi,bite,level-up,6
skorupi,strength,machine,0
skorupi,dig,machine,0
skorupi,toxic,machine,0
skorupi,agility,egg,0
skorupi,screech,egg,0
skorupi,double-team,machine,0
skorupi,confuse-ray,egg,0
skorupi,flash,machine,0
skorupi,rest,machine,0
skorupi,slash,egg,0
skorupi,substitute,machine,0
skorupi,thief,machine,0
skorupi,snore,machine,0
skorupi,protect,machine,0
skorupi,scary-face,level-up,27
skorupi,feint-attack,egg,0
skorupi,sludge-bomb,machine,0
skorupi,mud-slap,tutor,0
skorupi,endure,machine,0
skorupi,false-swipe,machine,0
skorupi,swagger,machine,0
skorupi,fury-cutter,tutor,0
skorupi,attract,machine,0
skorupi,sleep-talk,machine,0
skorupi,return,machine,0
skorupi,frustration,machine,0
skorupi,pursuit,egg,0
skorupi,iron-tail,machine,0
skorupi,hidden-power,machine,0
skorupi,rain-dance,machine,0
skorupi,sunny-day,machine,0
skorupi,crunch,level-up,43
skorupi,shadow-ball,machine,0
skorupi,rock-smash,machine,0
skorupi,torment,machine,0
skorupi,facade,machine,0
skorupi,taunt,machine,0
skorupi,brick-break,machine,0
skorupi,knock-off,level-up,24
skorupi,secret-power,machine,0
skorupi,poison-fang,level-up,9
skorupi,rock-tomb,machine,0
skorupi,aerial-ace,machine,0
skorupi,poison-tail,egg,0
skorupi,natural-gift,machine,0
skorupi,acupressure,level-up,45
skorupi,payback,machine,0
skorupi,assurance,machine,0
skorupi,fling,machine,0
skorupi,toxic-spikes,level-up,15
skorupi,poison-jab,machine,0
skorupi,dark-pulse,machine,0
skorupi,night-slash,egg,0
skorupi,aqua-tail,tutor,0
skorupi,x-scissor,level-up,34
skorupi,bug-buzz,machine,0
skorupi,cross-poison,level-up,18
skorupi,captivate,machine,0
skorupi,bug-bite,level-up,18
skorupi,hone-claws,level-up,3
skorupi,venoshock,level-up,11
skorupi,round,machine,0
skorupi,struggle-bug,machine,0
skorupi,fell-stinger,level-up,6
skorupi,confide,machine,0
skorupi,infestation,machine,0
skorupi,skitter-smack,tutor,0
drapion,swords-dance,level-up,25
drapion,cut,machine,0
drapion,headbutt,tutor,0
drapion,poison-sting,level-up,1
drapion,pin-missile,level-up,30
drapion,leer,level-up,1
drapion,bite,level-up,6
drapion,roar,machine,0
drapion,hyper-beam,machine,0
drapion,strength,machine,0
drapion,earthquake,machine,0
drapion,dig,machine,0
drapion,toxic,machine,0
drapion,agility,machine,0
drapion,screech,machine,0
drapion,double-team,machine,0
drapion,leech-life,machine,0
drapion,flash,machine,0
drapion,rest,machine,0
drapion,rock-slide,machine,0
drapion,substitute,machine,0
drapion,thief,machine,0
drapion,snore,machine,0
drapion,protect,machine,0
drapion,scary-face,level-up,27
drapion,sludge-bomb,machine,0
drapion,mud-slap,tutor,0
drapion,endure,machine,0
drapion,false-swipe,machine,0
drapion,swagger,machine,0
drapion,fury-cutter,tutor,0
drapion,attract,machine,0
drapion,sleep-talk,machine,0
drapion,return,machine,0
drapion,frustration,machine,0
drapion,pursuit,level-up,16
drapion,iron-tail,machine,0
drapion,hidden-power,machine,0
drapion,rain-dance,machine,0
drapion,sunny-day,machine,0
drapion,crunch,level-up,43
drapion,shadow-ball,machine,0
drapion,rock-smash,machine,0
drapion,torment,machine,0
drapion,facade,machine,0
drapion,taunt,machine,0
drapion,brick-break,machine,0
drapion,knock-off,level-up,24
drapion,secret-power,machine,0
drapion,poison-fang,level-up,9
drapion,rock-tomb,machine,0
drapion,sand-tomb,machine,0
drapion,aerial-ace,machine,0
drapion,iron-defense,machine,0
drapion,natural-gift,machine,0
drapion,acupressure,level-up,49
drapion,payback,machine,0
drapion,assurance,machine,0
drapion,fling,machine,0
drapion,toxic-spikes,level-up,15
drapion,poison-jab,machine,0
drapion,dark-pulse,machine,0
drapion,night-slash,level-up,36
drapion,aqua-tail,tutor,0
drapion,x-scissor,level-up,34
drapion,bug-buzz,machine,0
drapion,giga-impact,machine,0
drapion,thunder-fang,level-up,1
drapion,ice-fang,level-up,1
drapion,fire-fang,level-up,1
drapion,rock-climb,machine,0
drapion,cross-poison,level-up,18
drapion,captivate,machine,0
drapion,bug-bite,level-up,18
drapion,hone-claws,level-up,1
drapion,venoshock,level-up,11
drapion,round,machine,0
drapion,retaliate,machine,0
drapion,struggle-bug,machine,0
drapion,bulldoze,machine,0
drapion,snarl,machine,0
drapion,fell-stinger,level-up,1
drapion,confide,machine,0
drapion,venom-drench,machine,0
drapion,infestation,machine,0
drapion,throat-chop,machine,0
drapion,brutal-swing,machine,0
drapion,stomping-tantrum,machine,0
drapion,skitter-smack,tutor,0
drapion,lash-out,tutor,0
croagunk,mega-punch,machine,0
croagunk,ice-punch,machine,0
croagunk,thunder-punch,machine,0
croagunk,mega-kick,machine,0
croagunk,headbutt,egg,0
croagunk,take-down,machine,0
croagunk,poison-sting,level-up,1
croagunk,low-kick,machine,0
croagunk,counter,egg,0
croagunk,strength,machine,0
croagunk,earthquake,machine,0
croagunk,dig,machine,0
croagunk,toxic,machine,0
croagunk,meditate,egg,0
croagunk,screech,machine,0
croagunk,double-team,machine,0
croagunk,rest,machine,0
croagunk,rock-slide,machine,0
croagunk,super-fang,machine,0
croagunk,substitute,machine,0
croagunk,thief,machine,0
croagunk,snore,machine,0
croagunk,reversal,machine,0
croagunk,spite,machine,0
croagunk,protect,machine,0
croagunk,scary-face,machine,0
croagunk,feint-attack,level-up,17
croagunk,sludge-bomb,machine,0
croagunk,mud-slap,machine,0
croagunk,icy-wind,machine,0
croagunk,endure,machine,0
croagunk,swagger,level-up,28
croagunk,fury-cutter,tutor,0
croagunk,attract,machine,0
croagunk,sleep-talk,machine,0
croagunk,return,machine,0
croagunk,frustration,machine,0
croagunk,dynamic-punch,egg,0
croagunk,baton-pass,machine,0
croagunk,encore,machine,0
croagunk,pursuit,level-up,15
croagunk,hidden-power,machine,0
croagunk,cross-chop,egg,0
croagunk,rain-dance,machine,0
croagunk,sunny-day,machine,0
croagunk,shadow-ball,machine,0
croagunk,rock-smash,level-up,5
croagunk,fake-out,egg,0
croagunk,torment,machine,0
croagunk,flatter,level-up,12
croagunk,facade,machine,0
croagunk,focus-punch,machine,0
croagunk,smelling-salts,egg,0
croagunk,taunt,machine,0
croagunk,helping-hand,machine,0
croagunk,role-play,tutor,0
croagunk,revenge,level-up,16
croagunk,brick-break,machine,0
croagunk,knock-off,machine,0
croagunk,snatch,tutor,0
croagunk,secret-power,machine,0
croagunk,astonish,level-up,4
croagunk,rock-tomb,machine,0
croagunk,aerial-ace,machine,0
croagunk,bulk-up,machine,0
croagunk,bounce,machine,0
croagunk,mud-shot,machine,0
croagunk,wake-up-slap,egg,0
croagunk,natural-gift,machine,0
croagunk,feint,egg,0
croagunk,acupressure,egg,0
croagunk,close-combat,level-up,47
croagunk,payback,machine,0
croagunk,assurance,machine,0
croagunk,embargo,machine,0
croagunk,fling,machine,0
croagunk,me-first,egg,0
croagunk,sucker-punch,level-up,24
croagunk,poison-jab,machine,0
croagunk,dark-pulse,machine,0
croagunk,x-scissor,machine,0
croagunk,drain-punch,machine,0
croagunk,vacuum-wave,machine,0
croagunk,focus-blast,machine,0
croagunk,earth-power,level-up,37
croagunk,nasty-plot,machine,0
croagunk,bullet-punch,egg,0
croagunk,shadow-claw,machine,0
croagunk,mud-bomb,level-up,9
croagunk,rock-climb,machine,0
croagunk,gunk-shot,machine,0
croagunk,captivate,machine,0
croagunk,venoshock,machine,0
croagunk,sludge-wave,machine,0
croagunk,low-sweep,machine,0
croagunk,acid-spray,machine,0
croagunk,foul-play,machine,0
croagunk,round,machine,0
croagunk,quick-guard,egg,0
croagunk,retaliate,machine,0
croagunk,bulldoze,machine,0
croagunk,work-up,machine,0
croagunk,dual-chop,tutor,0
croagunk,belch,level-up,48
croagunk,confide,machine,0
croagunk,venom-drench,machine,0
croagunk,power-up-punch,machine,0
croagunk,lash-out,machine,0
croagunk,coaching,machine,0
croagunk,tera-blast,machine,0
croagunk,chilling-water,machine,0
croagunk,upper-hand,machine,0
toxicroak,mega-punch,machine,0
toxicroak,ice-punch,train,0
toxicroak,thunder-punch,train,0
toxicroak,swords-dance,train,0
toxicroak,cut,machine,0
toxicroak,mega-kick,train,0
toxicroak,headbutt,tutor,0
toxicroak,take-down,machine,0
toxicroak,poison-sting,level-up,1
toxicroak,hyper-beam,train,0
toxicroak,low-kick,train,0
toxicroak,counter,train,0
toxicroak,strength,machine,0
toxicroak,earthquake,train,0
toxicroak,dig,train,0
toxicroak,toxic,train,0
toxicroak,screech,train,0
toxicroak,double-team,machine,0
toxicroak,rest,train,0
toxicroak,rock-slide,train,0
toxicroak,super-fang,train,0
toxicroak,substitute,train,0
toxicroak,thief,train,0
toxicroak,snore,train,0
toxicroak,reversal,train,0
toxicroak,spite,train,0
toxicroak,protect,train,0
toxicroak,scary-face,train,0
toxicroak,feint-attack,level-up,17
toxicroak,sludge-bomb,train,0
toxicroak,mud-slap,train,0
toxicroak,icy-wind,train,0
toxicroak,endure,train,0
toxicroak,swagger,train,0
toxicroak,fury-cutter,tutor,0
toxicroak,attract,machine,0
toxicroak,sleep-talk,train,0
toxicroak,return,machine,0
toxicroak,frustration,machine,0
toxicroak,dynamic-punch,train,0
toxicroak,baton-pass,train,0
toxicroak,encore,train,0
toxicroak,pursuit,level-up,15
toxicroak,hidden-power,machine,0
toxicroak,cross-chop,train,0
toxicroak,rain-dance,train,0
toxicroak,sunny-day,train,0
toxicroak,shadow-ball,train,0
toxicroak,rock-smash,level-up,5
